sample_id,platform,provider,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
shuhokan-0057,Rakuten Travel,,2026-01-02,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,d1359673ce9a,和室１２畳（1〜4名様）■由布岳ビュー■ 【1泊朝食】心も身体も温まる♪炊き立てご飯と大分の郷土料理を楽しむ朝食付きプラン,true,facility_wide,onsen_related,,温泉;湯,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0058,Rakuten Travel,,2026-03-13,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,e56ac7d07279,洋室ツイン（1〜2名様）■由布岳ビュー■ 【春SALE】【素泊りプラン】展望露天風呂から由布岳を眺めてゆったりと♪,true,open_air_public_bath;public_bath,onsen_related;public_bath_hot_spring,,露天;風呂;大浴場;露天風呂,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0059,Rakuten Travel,,2026-03-08,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,eb79d5b3cef6,和室９畳（1〜2名様） 【おおいたパワーチャージ】【素泊りプラン】展望露天風呂から由布岳を眺めてゆったりと♪,true,facility_wide,onsen_related,,露天;風呂;露天風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0060,Rakuten Travel,,2026-01-03,3,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,5cf64079c106,和室９畳（1〜2名様）■由布岳ビュー■ 【おおいたパワーチャージ】【1泊2食】◆黒毛和牛焼肉弁当◆精肉店が創るこだわり弁当と和朝食付プラン,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,温泉;駅;臭,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0061,Rakuten Travel,,2026-01-17,3,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,8d35244277c8,和室１２畳（1〜4名様）■由布岳ビュー■ 【直前割★10％OFF】見つけてお得！ 素泊り／展望露天風呂から由布岳を眺めてゆったりと♪,true,facility_wide,onsen_related,temperature,露天;風呂;サウナ;露天風呂;温度,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0062,Rakuten Travel,,2025-12-23,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,5eef705e5555,和室１２畳（1〜4名様）■由布岳ビュー■ 【楽天月末セール】【1泊朝食】心も身体も温まる♪炊き立てご飯と大分の郷土料理を楽しむ朝食付き,true,public_bath,onsen_related;public_bath_hot_spring,,風呂;大浴場,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0063,Rakuten Travel,,2025-12-14,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,abe351491a04,洋室ツイン（1〜2名様） 【10％OFF】【楽天スーパーSALE】【1泊朝食】炊き立てご飯と大分郷土料理を楽しむ朝食付きプラン,true,facility_wide,onsen_related,,風呂;お風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0064,Rakuten Travel,,2025-11-13,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,cd7b328961bc,和室１２畳（1〜4名様）■由布岳ビュー■ 【おおいたパワーチャージ】【1泊夕食】お好きなラーメンをチョイス！「ラーメンごくまる」夕食セット付き,true,open_air_public_bath;public_bath,onsen_related;public_bath_hot_spring,,露天;風呂;大浴場;露天風呂,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0065,Rakuten Travel,,2025-11-09,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,803e5fed00a7,洋室ツイン（1〜2名様）■由布岳ビュー■ 【おおいたパワーチャージ】【1泊2食】◆黒毛和牛焼肉弁当◆精肉店が創るこだわり弁当と和朝食付プラン,true,facility_wide,onsen_related,cleanliness_or_age,露天;風呂;露天風呂;古,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0066,Rakuten Travel,,2025-11-03,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,106256f23555,和室９畳（1〜2名様） 【おおいたパワーチャージ】【1泊朝食】心も身体も温まる♪炊き立てご飯と大分の郷土料理を楽しむ朝食付き,true,public_bath,crowding;onsen_related;public_bath_hot_spring,temperature,大浴場;湯;熱;混雑,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0067,Rakuten Travel,,2025-10-25,5,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,fe7bfa6c126c,和室９畳（1〜2名様） 【おおいたパワーチャージ】【1泊朝食】心も身体も温まる♪炊き立てご飯と大分の郷土料理を楽しむ朝食付き,true,facility_wide,onsen_related,,露天;風呂;お風呂;湯;露天風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0068,Rakuten Travel,,2025-10-18,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,c64d1416ce7e,洋室ツイン（1〜2名様） 【直前割★10％OFF】見つけてお得！ 素泊り／展望露天風呂から由布岳を眺めてゆったりと♪,true,open_air_public_bath;public_bath,onsen_related;public_bath_hot_spring,,露天;風呂;お風呂;大浴場;湯;露天風呂,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0069,Rakuten Travel,,2025-07-31,5,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,cc16a7eecbd6,和室９畳（1〜2名様）■由布岳ビュー■ 【おおいたパワーチャージ】【1泊夕食】お好きなラーメンをチョイス！「ラーメンごくまる」夕食セット付き,true,facility_wide,booking_confusion;onsen_related,,露天;風呂;湯;露天風呂;駅,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0070,Rakuten Travel,,2025-07-27,5,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,e5442cf7dcc0,和室９畳（1〜2名様） 【10％OFF】【楽天スーパーSALE】1泊2食◆黒毛和牛焼肉御膳◆こだわり弁当と和朝食付プラン,true,open_air_public_bath;public_bath,booking_confusion;onsen_related;public_bath_hot_spring;water_texture,,露天;風呂;大浴場;露天風呂;泉質;駅,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0071,Rakuten Travel,,2025-10-08,5,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,9927a9a63ce7,洋室ツイン（1〜2名様） 【おおいたパワーチャージ】【素泊りプラン】展望露天風呂から由布岳を眺めてゆったりと♪,true,facility_wide,onsen_related,,露天;風呂;露天風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0072,Rakuten Travel,,2025-09-16,5,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,e28f05822595,洋室ツイン（1〜2名様） 【直前割★10％OFF】見つけてお得！ 素泊り／展望露天風呂から由布岳を眺めてゆったりと♪,true,facility_wide,onsen_related,,露天;風呂;お風呂;露天風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0073,Rakuten Travel,,2025-08-21,5,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,f990e6212e62,和室９畳（1〜2名様） 【10％OFF】【楽天スーパーSALE】【1泊朝食】炊き立てご飯と大分郷土料理を楽しむ朝食付きプラン,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0074,Rakuten Travel,,2025-07-27,5,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,27438e8ee1e5,和室９畳（1〜2名様） 【おおいたパワーチャージ】【1泊夕食】お好きなラーメンをチョイス！「ラーメンごくまる」夕食セット付き,true,facility_wide,onsen_related,,露天;風呂;露天風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0075,Rakuten Travel,,2025-07-19,4,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,141b7bcf9203,和室９畳（1〜2名様） 【10％OFF】【楽天スーパーSALE】【1泊朝食】炊き立てご飯と大分郷土料理を楽しむ朝食付きプラン,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0076,Rakuten Travel,,2025-07-03,5,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,6cbffb5326fe,和室９畳（1〜2名様）■由布岳ビュー■ 【おおいたパワーチャージ】【素泊りプラン】展望露天風呂から由布岳を眺めてゆったりと♪,true,facility_wide,onsen_related,,露天;風呂;お風呂;サウナ;露天風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0077,Rakuten Travel,,2025-11-07,3,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,91f981a2e23d,和室１２畳（1〜4名様）■由布岳ビュー■ 【直前割★10％OFF】見つけてお得！ 素泊り／展望露天風呂から由布岳を眺めてゆったりと♪,true,open_air_public_bath;public_bath,onsen_related;public_bath_hot_spring,,露天;風呂;大浴場;露天風呂,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
shuhokan-0078,Rakuten Travel,,2026-03-15,2,https://travel.rakuten.co.jp/HOTEL/28141/review.html,ja,d7433cdc050d,和室１２畳（1〜4名様）■由布岳ビュー■ 【春SALE】【素泊りプラン】展望露天風呂から由布岳を眺めてゆったりと♪,true,facility_wide,onsen_related,,温泉;露天;風呂;露天風呂,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
shuhokan-0079,Agoda API,Agoda,"June 06, 2026",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,e13a0aa85fa9,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,hot spring;온천;hot;walk;캐리어;clean,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0080,Agoda API,Booking.com,"May 29, 2026",9.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,dea089106c97,,false,unclear,booking_confusion,,location,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0081,Agoda API,Agoda,"April 14, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,8596591c154f,,true,facility_wide,onsen_related;water_texture,cleanliness_or_age,hot spring;온천;hot spring is truly;hot;clean;깨끗,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0082,Agoda API,Booking.com,"May 19, 2026",6.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,972397e8c33f,,true,public_bath,onsen_related;public_bath_hot_spring,cleanliness_or_age,onsen;top floor;thin;smell,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0083,Agoda API,Agoda,"October 26, 2025",9.2,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,f3b3149f8138,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age;temperature,hot spring;bath;open-air;온천;노천탕;탕;thin;cold;hot;station,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0084,Agoda API,Booking.com,"April 24, 2026",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,2421c75a400b,,false,unclear,booking_confusion,temperature,temperature;location,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0085,Agoda API,Agoda,"October 26, 2025",9.2,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,ab1ff3344754,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age;temperature,hot spring;bath;온천;노천탕;탕;thin;cold;hot;station;walk,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
shuhokan-0086,Agoda API,Booking.com,"February 21, 2026",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,6de2677df7e0,,true,room_bath,onsen_related;room_bath_hot_spring,cleanliness_or_age;temperature,onsen;ensuite;thin;temperature;hot;clean,객실 욕실 관련 표현이 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0087,Agoda API,Agoda,"March 18, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,7d961e9c0732,,false,unclear,booking_confusion,,hot;location,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0088,Agoda API,Booking.com,"November 24, 2025",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,1950574a70b8,,false,unclear,booking_confusion;crowding,cleanliness_or_age,hot;quiet;station;walk;location;old,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0089,Agoda API,Agoda,"May 20, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,3eb85ae5a7af,,true,public_bath,onsen_related;public_bath_hot_spring,,bath;대욕장;hot,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0090,Agoda API,Booking.com,"November 23, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,8fc69b0e7d54,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0091,Agoda API,Agoda,"May 09, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,5c5477c3e832,,true,public_bath,booking_confusion;onsen_related;public_bath_hot_spring,,大浴場;bath;public bath;hot;駅;station;walk,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0092,Agoda API,Booking.com,"November 22, 2025",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,1f3578b3f139,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,onsen;thin;location;clean,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0093,Agoda API,Agoda,"February 25, 2026",8.8,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,2e20ccc1c4ea,,true,open_air_public_bath;public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age,bath;노천탕;대욕장;탕;thin;walk;캐리어;location;위치;clean,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0094,Agoda API,Booking.com,"October 30, 2025",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,d8dcbdb9939c,,true,facility_wide,onsen_related,,onsen;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0095,Agoda API,Agoda,"June 04, 2026",8.8,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,bf1257ddc2f0,,true,facility_wide,booking_confusion;onsen_related,,風呂;お風呂;bath;thin;walk;location,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0096,Agoda API,Booking.com,"April 08, 2025",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,c7688f8377dc,,true,facility_wide,booking_confusion;onsen_related,,onsen;bath;station;walk;location,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0097,Agoda API,Agoda,"April 08, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,0ac4830c251a,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,hot spring;onsen;hot;location;clean,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0098,Agoda API,Booking.com,"February 25, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,c1cbbf1c7c27,,true,facility_wide,onsen_related,,onsen;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0099,Agoda API,Agoda,"June 14, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,0cbe7f4a4e41,,true,public_bath,onsen_related;public_bath_hot_spring,cleanliness_or_age,bath;public bath;대욕장;탕;clean;깨끗,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0100,Agoda API,Booking.com,"February 16, 2025",9.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,562c2b698e81,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,onsen;station;walk;clean,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0101,Agoda API,Agoda,"June 21, 2026",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,f3b758808b85,,true,public_bath,crowding;onsen_related;public_bath_hot_spring,cleanliness_or_age,bath;대욕장;quiet;clean;깨끗,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0102,Agoda API,Booking.com,"January 29, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,f15bdb30724e,,true,facility_wide,onsen_related,,bath;thin,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0103,Agoda API,Agoda,"May 16, 2026",9.2,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,d6311ff9b4eb,,false,unclear,,cleanliness_or_age,clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0104,Agoda API,Booking.com,"December 27, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,506ab07b1dce,,true,facility_wide,onsen_related,,onsen;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0105,Agoda API,Agoda,"February 13, 2026",9.2,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,90b4a19ef79a,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,hot spring;bath;open-air;온천;노천탕;탕;thin;hot;walk;캐리어,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0106,Agoda API,Booking.com,"November 11, 2024",7.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,1a01bb2c6c8f,,true,facility_wide,onsen_related,,onsen;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0107,Agoda API,Agoda,"May 10, 2026",8.4,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,4612458b7f62,,true,facility_wide,booking_confusion;onsen_related,,風呂;お風呂;湯;bath;thin;駅;station;walk;location,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0108,Agoda API,Booking.com,"October 30, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,3748e7818ff6,,false,unclear,crowding,,quiet,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0109,Agoda API,Agoda,"March 26, 2026",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,e55ad7d542ca,,true,public_bath,booking_confusion;onsen_related;public_bath_hot_spring,cleanliness_or_age,bath;public bath;대욕장;thin;station;캐리어;clean;깨끗,유후다케 전망 대욕장 또는 공용 온천을 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0110,Agoda API,Booking.com,"April 25, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,7937aa24645b,,false,unclear,,,hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0111,Agoda API,Agoda,"January 03, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,57f1ad113e53,,true,open_air_public_bath;public_bath;room_bath,booking_confusion;onsen_related;public_bath_hot_spring;room_bath_hot_spring,cleanliness_or_age,hot spring;bath;public bath;온천;노천탕;목욕;탕;room bath;thin;hot,전망 대욕장과 공용 노천탕을 함께 언급한 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0112,Agoda API,Booking.com,"April 20, 2024",5.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,518c6c6d36c5,,false,unclear,,,,숙박 경험을 평가한 직접 리뷰 표본.,direct_readable,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
shuhokan-0113,Agoda API,Agoda,"February 19, 2026",9.6,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ko,d433ca589118,,true,facility_wide,booking_confusion;onsen_related,cleanliness_or_age,bath;노천탕;탕;thin;station;walk;clean;청결,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0114,Agoda API,Booking.com,"April 09, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,1f5884338905,,true,facility_wide,onsen_related,,bath;hot,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
shuhokan-0115,Agoda API,Agoda,"April 28, 2026",8.4,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,69e4d43ed47d,,true,facility_wide,onsen_related,cleanliness_or_age,風呂;お風呂;bath;open-air;hot;clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0116,Agoda API,Booking.com,"April 01, 2024",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,40570a80440b,,true,facility_wide,crowding;onsen_related,cleanliness_or_age,onsen;hot;crowd;crowded;quiet;clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0117,Agoda API,Agoda,"November 04, 2025",9.2,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,3cf81852297d,,true,facility_wide,booking_confusion;onsen_related,,温泉;hot spring;bath;hot;station;walk,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0118,Agoda API,Booking.com,"March 20, 2024",9.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,6960a02e4fc6,,false,unclear,booking_confusion,,location,"역 접근, 도보, 택시, 송영 등 이동 동선을 함께 언급한 직접 리뷰.",direct_readable,true,mixed,conditional_signal_tag,medium,issue_caution_calibration_needed
shuhokan-0119,Agoda API,Agoda,"August 11, 2025",10.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,ja,7777af00b0f0,,true,facility_wide,onsen_related,cleanliness_or_age,露天;風呂;お風呂;湯;サウナ;bath;露天風呂;thin;hot;clean,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
shuhokan-0120,Agoda API,Booking.com,"March 19, 2024",8.0,https://www.agoda.com/yufuin-hotel-shuhokan/hotel/yufu-jp.html,en,f471be517ec6,,false,unclear,,cleanliness_or_age,old,노후감·청결·온도 등 운영 주의 신호가 포함된 직접 리뷰.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
