kind,queue_rank,slug,name_ja,name_ko_or_en,area_slug,prefecture,candidate_status,initial_tier,property_or_facility_type,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,directly_read_reviews,onsen_related_direct_reviews,verification_result,next_status_raw,normalization_notes,source_urls,source_verification_file,source_master_file
accommodation,152,shirahonet-onsen-awano-yu,白骨温泉 泡の湯,Awanoyu,shirahonet,長野県,ready,Tier 1,ryokan,https://www.awanoyu-ryokan.com/,https://travel.rakuten.co.jp/HOTEL/51731/review.html,https://www.jalan.net/yad309193/kuchikomi/,公式で源泉100%かけ流し、37度程度のぬる湯大露天風呂、乳白色の混浴大野天風呂、内湯あつ湯/ぬる湯を確認,"Rakuten/Jalan/Tripadvisor surfaces strongly mention huge mixed milky open-air, lukewarm long-bath style, women-only/yuami expectation and winter cold gap",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,混浴大露天とぬる湯長湯が主価値。熱い温泉期待とのズレ、女性の入りやすさ、日帰り/宿泊を分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.awanoyu-ryokan.com/ ; https://travel.rakuten.co.jp/HOTEL/51731/review.html ; https://www.jalan.net/yad309193/kuchikomi/ ; https://www.tripadvisor.jp/Hotel_Review-g303153-d1080075-Reviews-Awanoyu-Matsumoto_Nagano_Prefecture_Koshinetsu_Chubu.html,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,153,shirahonet-sasaya,白骨温泉 湯元齋藤旅館,Yumoto Saito Ryokan,shirahonet,長野県,ready,Tier 1,ryokan,https://www.shirahone.net/,https://travel.rakuten.co.jp/HOTEL/69267/review.html,https://www.jalan.net/yad333062/kuchikomi/,公式で白骨温泉湯元、源泉かけ流し、介山荘露天風呂、昭和館大浴場/露天風呂、貸切露天風呂を確認,"Rakuten/Jalan surfaces mention white/milky hot spring, large inn comfort, multiple bath areas, private open-air use and mountain atmosphere",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,白骨の高級大型湯元。大浴場/露天/貸切露天/客室タイプを分離。泡の湯ほど混浴象徴ではない / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.shirahone.net/ ; https://travel.rakuten.co.jp/HOTEL/69267/review.html ; https://travel.rakuten.co.jp/HOTEL/69267/69267.html ; https://www.jalan.net/yad333062/kuchikomi/,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,154,shibu-kanaguya,渋温泉 歴史の宿 金具屋,Kanaguya,yudanaka-shibu,長野県,ready,Tier 1,historic ryokan,https://www.kanaguya.com/,https://travel.rakuten.co.jp/HOTEL/32030/review.html,https://www.jalan.net/yad347225/kuchikomi/,公式で国登録有形文化財宿、4つの自家専用源泉、8つの浴場、源泉かけ流し、外湯巡り対象を確認,"Rakuten/Jalan surfaces mention historic building, many in-house baths, hot source water, outer-bath access, but building age/stairs and room comfort expectation gaps",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,歴史建築の人気が温泉評価と混ざる。宿内8浴場/外湯/熱さ/階段・古さを分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.kanaguya.com/ ; https://travel.rakuten.co.jp/HOTEL/32030/review.html ; https://www.jalan.net/yad347225/kuchikomi/ ; https://www.shibuonsen.net/kanaguya/,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,155,shibu-kokuya,渋温泉 古久屋,Kokuya,yudanaka-shibu,長野県,ready,Tier 1,ryokan,https://www.ichizaemon.com/,https://travel.rakuten.co.jp/HOTEL/2778/review.html,https://www.jalan.net/yad312258/kuchikomi/,公式で創業400年級、館内6源泉・9つの湯めぐり、源泉かけ流し、客室露天/内湯付客室を確認,"Rakuten/Jalan surfaces mention many private-like in-house baths, room bath satisfaction, hot water, foreign guests/outer-bath culture, stairs/maze-like building",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,6源泉9湯が強い。客室風呂・貸切的利用・外湯巡り・館内迷路感/階段を分離 / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.ichizaemon.com/ ; https://travel.rakuten.co.jp/HOTEL/2778/review.html ; https://www.jalan.net/yad312258/kuchikomi/,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,156,shibu-sakaeya,渋温泉 春蘭の宿さかえや,Sakaeya,yudanaka-shibu,長野県,ready,Tier 1,ryokan,https://e-sakaeya.jp/,https://travel.rakuten.co.jp/HOTEL/31991/review.html,https://www.jalan.net/yad338207/kuchikomi/,公式で渋温泉宿、温泉露天風呂付客室、貸切サウナ/水風呂、外湯巡り導線を確認,"Rakuten/Jalan surfaces mention high service, room open-air bath, renovated rooms, access to Shibu outer baths; bath volume is smaller than large hot-spring inns",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,客室露天と渋外湯アクセスを評価軸に。接客高評価に温泉信号が埋もれやすい / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://e-sakaeya.jp/ ; https://travel.rakuten.co.jp/HOTEL/31991/review.html ; https://www.jalan.net/yad338207/kuchikomi/,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,157,yudanaka-aburaya-tousen,湯田中温泉 あぶらや燈千,Aburaya Tousen,yudanaka-shibu,長野県,ready,Tier 1,ryokan,https://www.aburaya-tousen.co.jp/,https://travel.rakuten.co.jp/HOTEL/7743/review.html,https://www.jalan.net/yad326890/kuchikomi/,公式で露天風呂付客室、展望露天風呂、貸切露天風呂、サウナ/ルーフトップバー等を確認,"Rakuten/Jalan/Yahoo surfaces mention room open-air bath, large public/open-air bath, premium modern stay, rooftop/suna value; source-character mentions are less central",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,現代型温泉宿。客室露天/展望露天/貸切露天/サウナを分け、泉質より体験価値寄りに確認 / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.aburaya-tousen.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/7743/review.html ; https://www.jalan.net/yad326890/kuchikomi/ ; https://travel.yahoo.co.jp/00030445/review/,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,158,yudanaka-tsubakino,湯田中温泉 ホテル椿野,Hotel Tsubakino,yudanaka-shibu,長野県,ready,Tier 1,ryokan hotel,https://www.tsubakino.com/,https://travel.rakuten.co.jp/HOTEL/29748/review.html,https://www.jalan.net/yad348616/kuchikomi/,公式で天然温泉展望露天風呂、貸切露天風呂、温泉露天風呂付客室を確認,"Rakuten/Jalan surfaces mention rooftop/view open-air bath, private bath, room open-air, calm small-hotel service; snow monkey/foreign guest travel context appears",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,展望露天と客室露天が中心。湯田中駅近/外国人観光動線も確認 / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.tsubakino.com/ ; https://travel.rakuten.co.jp/HOTEL/29748/review.html ; https://www.jalan.net/yad348616/kuchikomi/,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,177,echigo-yuzawa-hatago-isen,越後湯澤 HATAGO井仙,HATAGO Isen,echigo-yuzawa,新潟県,ready,Tier 1,ryokan hotel,https://hatago-isen.jp/,https://travel.rakuten.co.jp/HOTEL/1460/review.html,https://travel.rakuten.co.jp/HOTEL/1460/1460.html,公式/Rakutenで越後湯沢駅前旅籠、最上階温泉、純度100%天然温泉を源泉そのままかけ流しで使用、谷川連峰眺望を確認,"Rakuten visible reviews mention bath not large but uncrowded, overnight access, weak alkaline low-tonicity water, station-front convenience",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,駅前小規模温泉宿。大浴場の広さ不足と混雑しにくさ、夜通し入浴、源泉100%主張を分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://hatago-isen.jp/ ; https://travel.rakuten.co.jp/HOTEL/1460/review.html ; https://travel.rakuten.co.jp/HOTEL/1460/1460.html,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,178,wakura-niji-to-umi,和倉温泉 虹と海,Niji to Umi,wakura,石川県,hold|operation_recheck,Tier 1,ryokan hotel,https://www.nijitoumi.jp/,https://www.kagaya.co.jp/sp/information/detail.php?id=814,https://onsen.nifty.com/notohantou-onsen/onsen001958/kuchikomi/,公式で令和6年能登半島地震により休業中、加賀屋グループ発表で虹と海は2026年度下期営業再開予定を確認,Nifty has only legacy reviews through 2023 and marks facility as closed/休業中; old reviews mention ocean-view indoor bath and small open-air bath,0,0,official_currently_closed_reopening_plan_confirmed,hold_until_reopening_then_reverify,現行宿泊候補としては保留。再開後は場所/客室数/浴場構成が変わる可能性がある / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.nijitoumi.jp/ ; https://www.kagaya.co.jp/sp/information/detail.php?id=814 ; https://onsen.nifty.com/notohantou-onsen/onsen001958/kuchikomi/,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,190,amaharashi-iso-hanabi,雨晴温泉 磯はなび,Iso Hanabi,amaharashi,富山県,ready,Tier 1,ryokan hotel,https://www.isohanabi.jp/,https://travel.rakuten.co.jp/HOTEL/108675/review.html,https://travel.rakuten.co.jp/HOTEL/108675/108675.html,公式/Rakutenで富山湾絶景を眺める温泉、露天風呂付大浴場「ゆらく」、貸切風呂、日帰りサービスを確認,"Rakuten/Yahoo/Jalan/JTB surfaces mention Toyama Bay/Tateyama view from open-air bath and rooms, large baths, private baths, but specialness can depend on view/weather expectation",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,客室風呂より富山湾眺望大浴場・貸切風呂候補。景色依存の満足/天候期待を分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.isohanabi.jp/ ; https://travel.rakuten.co.jp/HOTEL/108675/review.html ; https://travel.rakuten.co.jp/HOTEL/108675/108675.html ; https://travel.yahoo.co.jp/00030085/review/ ; https://www.jalan.net/yad316560/kuchikomi/,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,191,unazuki-suginoi,宇奈月温泉 やまのは,Yamanoha,unazuki,富山県,ready,Tier 1,ryokan hotel,https://yamanoha.orixhotelsandresorts.com/,https://travel.rakuten.co.jp/HOTEL/9591/review.html,https://travel.rakuten.co.jp/HOTEL/9591/9591.html,公式/Rakutenで黒部峡谷パノラマの展望露天風呂「棚湯」、宇奈月温泉の無色透明弱アルカリ性単純泉、美肌の湯を確認,"Rakuten surfaces mention open-air view, gentle water, not-too-hot temperature, large buffet hotel; official emphasizes trolley bridge view from bath",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,峡谷ビュー大浴場型。客室風呂ではなく棚湯/黒部峡谷眺望/弱アルカリ美肌湯を中心に見る / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://yamanoha.orixhotelsandresorts.com/ ; https://travel.rakuten.co.jp/HOTEL/9591/review.html ; https://travel.rakuten.co.jp/HOTEL/9591/9591.html,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,192,unazuki-yamanoi,宇奈月温泉 延楽,Enraku,unazuki,富山県,ready,Tier 1,luxury ryokan,https://www.enraku.com/,https://travel.rakuten.co.jp/HOTEL/10719/review.html,https://travel.rakuten.co.jp/HOTEL/10719/10719.html,公式/Rakutenで黒部峡谷沿いの大浴場・露天風呂、露天風呂付き客室、檜/陶器/石風呂を確認,"Rakuten/JTB/Oyutabi surfaces mention top-class open-air bath, Kurobe gorge view, renovated room open-air, family/child care and high service",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,宇奈月高級旅館。大浴場峡谷露天と客室露天を分け、料理/接客評価に温泉信号が埋もれないようにする / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.enraku.com/ ; https://travel.rakuten.co.jp/HOTEL/10719/review.html ; https://travel.rakuten.co.jp/HOTEL/10719/10719.html ; https://www.jtb.co.jp/kokunai-hotel/htl/5307001/review/,tier1_verification_batch_04_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,218,myoko-akakura-kanko,赤倉観光ホテル,Akakura Kanko Hotel,myoko,新潟県,ready,Tier 1,mountain resort,https://www.akr-hotel.com/,https://travel.rakuten.co.jp/HOTEL/32250/review.html,https://www.akr-hotel.com/spa/,公式で赤倉温泉の源泉掛け流し天然温泉、展望大浴場、露天風呂、サウナ、露天風呂付き温泉客室を確認,"Rakuten/Jalan/Ikkyu/Yahoo surfaces mention source-flow, sulfur scent, hot water, highland panoramic view, clouds/sunrise and room onsen",0,0,official_and_high_volume_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,標高1000m絶景大浴場と客室源泉掛け流し露天が両方強い。眺望依存、硫黄香、熱め、雲海/天候を分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.akr-hotel.com/ ; https://www.akr-hotel.com/stay/ ; https://www.akr-hotel.com/stay/room_premium.html ; https://www.akr-hotel.com/spa/ ; https://travel.rakuten.co.jp/HOTEL/32250/review.html ; https://www.jalan.net/yad312850/kuchikomi/ ; https://www.ikyu.com/00000547/review/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_seed_v0_1_2026-07-03.csv
accommodation,225,katayamazu-morimoto,片山津温泉 湖畔の宿 森本,Kohan no Yado Morimoto,katayamazu,石川県,split_needed|ready,Tier 1,ryokan,https://oyado-morimoto.com/,https://travel.rakuten.co.jp/HOTEL/5419/review.html,https://www.jalan.net/yad347449/kuchikomi/,公式で柴山潟/白山眺望、天然温泉、絶景露天風呂、温泉岩風呂付客室を確認,"Rakuten/Jalan/Relux surfaces mention lake/Hakusan view, room hot-spring rock bath, public/private/open-air bath satisfaction, and breakfast expectation gap in one Relux surface",0,0,official_and_multi_review_surface_confirmed,ready_for_deep_review_with_view_private_bath_split,湖畔眺望型。大浴場、露天、貸切風呂、温泉岩風呂付客室、花火/湖ビューを分ける。食事評価が温泉評価を覆いやすい / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://oyado-morimoto.com/ ; https://travel.rakuten.co.jp/HOTEL/5419/review.html ; https://www.jalan.net/yad347449/kuchikomi/ ; https://rlx.jp/21868/review/ ; https://www.jtb.co.jp/kokunai-hotel/htl/5365016/review/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,230,awara-beniya,あわら温泉 光風湯圃 べにや,Beniya,awara,福井県,ready,Tier 1,luxury ryokan,https://awara.co.jp/,https://www.ikyu.com/00000622/,https://travel.yahoo.co.jp/00000622/review/,公式/Ikkyuで全17室、全室源泉かけ流し風呂、100%天然温泉、柔らかくきめ細やかな源泉掛け流しを確認,"Ikkyu/Yahoo/blog surfaces mention all-room source-flow bath, slightly hot but soft water, rebuilt 2021 property, room meal and high-touch service",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,全室源泉かけ流し風呂の高級小宿。温度やや熱め、柔らかい湯、再建後の建築/客室設計、部屋食を分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://awara.co.jp/ ; https://www.ikyu.com/00000622/ ; https://travel.yahoo.co.jp/00000622/review/ ; https://tokyodepachika.com/outside-tokyo/regional-inn/beniya/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_d_v0_5_2026-07-03.csv
accommodation,231,awara-grandia-housen,あわら温泉 グランディア芳泉,Grandia Housen,awara,福井県,split_needed|ready,Tier 1,large ryokan,https://www.g-housen.co.jp/,https://travel.rakuten.co.jp/HOTEL/16207/review.html,https://travel.rakuten.co.jp/HOTEL/16207/16207.html,楽天/公式系表面で総111室、露天風呂付客室、大浴場、あわら温泉の大型高級宿として確認,"Rakuten surface shows high-volume pool; one readable review says Sakura-tei suite semi-open-air room bath is not onsen while public bath satisfied, plus family/lounge/buffet signals",0,0,official_and_high_volume_ota_bath_surface_confirmed,room_bath_not_onsen_check_and_public_bath_split,大型リゾート旅館。客室半露天が温泉でない部屋タイプがあるため、room_bath_hot_springに一括タグしない。大浴場/露天/食事/子連れ導線を分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.g-housen.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/16207/review.html ; https://travel.rakuten.co.jp/HOTEL/16207/16207.html ; https://4travel.jp/dm_hotel-10053753,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_d_v0_5_2026-07-03.csv
accommodation,232,awara-matsuya-sensen,まつや千千,Matsuya Sensen,awara,福井県,ready,Tier 1,large ryokan,https://matuyasensen.co.jp/,https://travel.rakuten.co.jp/HOTEL/84545/review.html,https://travel.rakuten.co.jp/HOTEL/84545/84545.html,楽天/公式系表面で源泉大浴場「千のこぼれ湯」、大浴場、露天風呂、総部屋数と高レビュー件数を確認,"Rakuten/JTB surfaces mention spacious public bath, open-feeling open-air, cleanliness, elderly companion use, food satisfaction; visible Rakuten marker around 1,893 reviews",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,大浴場競争力が中心。客室露天ではなく源泉大浴場・露天・清掃・高齢者利用・大型旅館導線を優先 / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://matuyasensen.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/84545/review.html ; https://travel.rakuten.co.jp/HOTEL/84545/84545.html ; https://www.jtb.co.jp/kokunai-hotel/htl/5372009/review/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_d_v0_5_2026-07-03.csv
accommodation,233,awara-mimatsu,あわら温泉 美松,Mimatsu,awara,福井県,split_needed|ready,Tier 1,ryokan,https://www.mimatu.net/,https://travel.rakuten.co.jp/HOTEL/8114/review.html,https://travel.rakuten.co.jp/HOTEL/8114/8114.html,公式/Rakutenで露天風呂付きプライベート客室、自家源泉、温泉露天風呂付き客室、ドリンクインクルーシブを確認,"Rakuten/JTB surfaces mention good water quality, room open-air bath, old but clean building, inclusive drinks, kid-friendly and service signals",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_old_building_check,客室露天と自家源泉の宿。大浴場/客室露天/インクルーシブ/古さと清潔感/子連れ信号を分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.mimatu.net/ ; https://travel.rakuten.co.jp/HOTEL/8114/review.html ; https://travel.rakuten.co.jp/HOTEL/8114/8114.html ; https://www.jtb.co.jp/kokunai-hotel/htl/5372011/review/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_d_v0_5_2026-07-03.csv
accommodation,234,awara-tsuruya,あわら温泉 つるや,Tsuruya,awara,福井県,ready,Tier 1,ryokan,https://awara-turuya.jp/,https://www.ikyu.com/00001459/review/,https://travel.yahoo.co.jp/00001459/review/,公式/Ikkyu/Yahooで源泉かけ流しの湯宿、足湯、温泉卵サービス、源泉かけ流し泉質評価を確認,"Ikkyu/Yahoo/JTB surfaces repeatedly mention source-flow, soft water, quiet bathing, old ryokan cleanliness and hospitality",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_pool_count,伝統小宿の源泉かけ流し型。部屋風呂より大浴場/源泉/足湯/温泉卵/老舗清潔感を中心にタグ化する / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://awara-turuya.jp/ ; https://www.ikyu.com/00001459/review/ ; https://travel.yahoo.co.jp/00001459/review/ ; https://www.jtb.co.jp/kokunai-hotel/htl/5372003/review/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_d_v0_5_2026-07-03.csv
accommodation,242,bessho-kashiwaya-honten,別所温泉 かしわや本店,Kashiwaya Honten,bessho,長野県,split_needed|ready,Tier 1,ryokan,https://www.kashiwayahonten.com/,https://www.jalan.net/yad351615/,https://www.kashiwayahonten.com/guestroom/,公式/旅館組合/Jalanで天然温泉、露天風呂付き客室、内風呂付き客室、大岩風呂、悠々の湯、自適の湯、貸切常楽の湯を確認,"Jalan/area association surfaces mention multi-bath setup, room open-air options, shuttle/access and traditional ryokan positioning",0,0,official_and_multi_surface_confirmed,ready_for_deep_review_with_private_bath_split,客室露天、内風呂付き客室、貸切常楽の湯、大岩風呂を分ける。別所温泉駅アクセス/北向観音隣接も滞在価値に混ざる / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.kashiwayahonten.com/ ; https://www.kashiwayahonten.com/guestroom/ ; https://www.bessho-onsen.com/blog/stay/kashiwaya.html ; https://www.jalan.net/yad351615/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,243,bessho-nanjo-ryokan,別所温泉 旅館花屋,Ryokan Hanaya,bessho,長野県,split_needed|ready,Tier 1,historic ryokan,https://www.hanaya.ne.jp/,https://www.jalan.net/yad348992/shisetu/,https://www.jalan.net/yad348992/,公式/Jalanで文化庁登録有形文化財、別所温泉の老舗旅館、大理石風呂、若草風呂、露天風呂の3浴場を確認,"Jalan/blog surfaces mention cultural-property architecture, marble bath/stained glass atmosphere, garden open-air and retro lodging experience",0,0,official_and_multi_surface_confirmed,slug_identity_recheck_then_ready_for_deep_review,slugはnanjo-ryokanだが日本語名/公式は旅館花屋。南條旅館とは別施設の可能性が高いためslug修正が必要。文化財/大理石風呂/露天を分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.hanaya.ne.jp/ ; https://www.jalan.net/yad348992/shisetu/ ; https://www.jalan.net/yad348992/ ; https://ameblo.jp/naruru8854/entry-12782537952.html,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_e_v0_6_2026-07-03.csv
accommodation,244,matsumoto-jujo,松本十帖,Matsumoto Jujo,matsumoto,長野県,split_needed|ready,Tier 1,design ryokan,https://matsumotojujo.com/,https://www.ikyu.com/00002912/,https://matsumotojujo.com/journal/hotels/20718/,公式/Ikkyuで松本本箱と小柳を含む2ホテル構成、両ホテル共通で全室源泉かけ流し露天風呂付き、源泉100%加温、湯小屋「小柳之湯」を確認,"Ikkyu/4travel surfaces mention room open-air, book hotel experience, no large public bath, low lighting and amenity bring-your-own policy",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_two_hotel_and_no_public_bath_split,全室客室源泉かけ流し露天型だが大浴場なし。松本本箱/小柳、湯小屋、シャワー/アメニティ制限、照明暗めを分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://matsumotojujo.com/ ; https://matsumotojujo.com/journal/hotels/20718/ ; https://matsumotojujo.com/journal/hotels/20930/ ; https://www.ikyu.com/00002912/ ; https://4travel.jp/travelogue/11886986,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_seed_v0_1_2026-07-03.csv
accommodation,245,tobira-myojinkan,扉温泉 明神館,Tobira Onsen Myojinkan,matsumoto,長野県,ready,Tier 1,luxury ryokan,https://www.tobira-group.com/myojinkan,https://travel.rakuten.co.jp/HOTEL/7112/review.html,https://www.tobira-group.com/myojinkan/spa,公式で立ち湯「雪月花」、露天風呂付き大浴場「白龍」、寝湯「空山」、アルカリ性単純泉、38-40度の扉温泉を確認,"Rakuten/Ikkyu surfaces show strong nature-view bath proposition but also low water pressure, lukewarm open-air, insects/leaves, narrow public bath complaints in readable low review",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_negative_bath_operations_check,高級秘境宿だが浴場ネガティブが読み取れる。立ち湯/大浴場/寝湯/客室露天、ぬるさ、水圧、虫/葉、洗い場狭さを必ず分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.tobira-group.com/myojinkan ; https://www.tobira-group.com/myojinkan/spa ; https://travel.rakuten.co.jp/HOTEL/7112/review.html ; https://www.ikyu.com/00000228/ ; https://www.gltjp.com/ja/directory/item/11872/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_seed_v0_1_2026-07-03.csv
accommodation,246,katakura-silk,湖畔の洋館かたくらシルクホテル,Katakura Silk Hotel,suwa,長野県,split_needed|ready,Tier 1,luxury hotel,https://katakura-silkhotel.co.jp/,https://www.ikyu.com/00002871/review/,https://travel.yahoo.co.jp/00002871/review/,公式/Yahooで全室源泉かけ流し露天風呂付き、上諏訪温泉、諏訪湖眺望の全9室ホテルを確認,"Ikkyu/Yahoo surfaces mention room source-flow bath with Suwa Lake view, hotter water requiring cooling, high hospitality, wash/car service and refined amenities",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_hot_water_temperature_check,全室源泉かけ流し客室露天型。湯温が熱い信号、諏訪湖ビュー、全9室、片倉館連携/湖畔立地を分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://katakura-silkhotel.co.jp/ ; https://www.ikyu.com/00002871/review/ ; https://www.ikyu.com/00002871/ ; https://travel.yahoo.co.jp/00002871/review/ ; https://travel.yahoo.co.jp/00002871/room/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_seed_v0_1_2026-07-03.csv
accommodation,282,awara-seifuso,あわら温泉 清風荘,Seifuso,awara,福井県,split_needed|ready,Tier 1,large ryokan hotel,https://www.seifuso.com/,https://travel.rakuten.co.jp/HOTEL/19549/review.html,https://travel.rakuten.co.jp/HOTEL/19549/19549.html,公式/Rakutenで北陸最大級の庭園露天風呂、多彩な浴槽、劇場型ビュッフェ、足湯、日帰りプランを確認,"Rakuten surfaces mention theater-style buffet, two hot-spring areas, repeated bathing, footbath enjoyed by children, and large resort-style stay value",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_large_bath_and_buffet_split,大規模温泉旅館。庭園露天、複数浴場、足湯、日帰り、劇場型ビュッフェが強く混ざるため温泉/食事/子連れを分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.seifuso.com/ ; https://travel.rakuten.co.jp/HOTEL/19549/review.html ; https://travel.rakuten.co.jp/HOTEL/19549/19549.html ; https://travel.rakuten.co.jp/HOTEL/19549/CUSTOM/GW1954970307155728.html,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv,nationwide_accommodation_batch_d_v0_5_2026-07-03.csv
