kind,slug,name_ja,name_ko_or_en,area_slug,prefecture,type,initial_tier,candidate_status,status_basis,official_or_product_fact_seen,visible_review_pool_observation,direct_read_review_count,onsen_related_direct_review_count,review_access_note,source_urls,source_master,verification_file
accommodation,nasu-epon,那須温泉 美肌名湯と憩いの宿 茜庵 / Epinard 후보,Nasu small ryokan/hotel seed,nasu,栃木県,ryokan,Tier 3,hold;split_needed;operation_recheck,"verification_result: not_tier1_verified_in_this_pass | next_status: needs_identity_crosscheck | seed_signal: 나스 온천 숙소 보강 후보, 명칭 재확인 필요 | normalization_action: split identity/product before deep research; do not mix lodging, day-use, or multiple candidate names","Tier 1 공식/OTA 검증 미완료; seed signal만 보존: 나스 온천 숙소 보강 후보, 명칭 재확인 필요",review count not locked; candidate-stage seed basis: Nasu room-open-air exposure,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,kinugawa-asaya,鬼怒川温泉 あさや,Asaya,kinugawa,栃木県,large ryokan hotel,Tier 1,ready,"verification_result: official_and_high_volume_ota_bath_surface_confirmed | next_status: ready_for_deep_review_pool_count | official_bath_or_product_fact: 公式/Rakutenで最上階の空中庭園露天風呂、大浴場、貸切温泉風呂、温泉を確認 | visible_review_pool_observation: Rakuten/Yukoyuko/blog surfaces repeatedly mention rooftop open-air view, large bright baths, cleanliness, buffet scale;貸切温泉風呂も人気 | notes: 大型ホテル大浴場/空中庭園露天型。客室露天より屋上露天、大浴場、貸切風呂、混雑/ビュッフェ導線を中心に見る",公式/Rakutenで最上階の空中庭園露天風呂、大浴場、貸切温泉風呂、温泉を確認,"Rakuten/Yukoyuko/blog surfaces repeatedly mention rooftop open-air view, large bright baths, cleanliness, buffet scale;貸切温泉風呂も人気",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.asaya-hotel.co.jp/ ; https://www.asaya-hotel.co.jp/spa/openair.php ; https://travel.rakuten.co.jp/HOTEL/8643/review.html ; https://travel.rakuten.co.jp/HOTEL/8643/8643.html ; https://www.yukoyuko.net/0976/bath,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv
accommodation,kinugawa-mikazuki,日光きぬ川ホテル三日月,Nikko Kinugawa Hotel Mikazuki,kinugawa,栃木県,large resort hotel,Tier 1,ready,"verification_result: official_and_high_volume_multi_ota_bath_surface_confirmed | next_status: ready_for_deep_review_with_spa_maintenance_and_room_type_split | official_bath_or_product_fact: 公式/Rakuten/Jalanで鬼怒川渓谷ビューの温泉湯舎、大浴場、露天風呂付き客室、ガーデンスパ/おぷーろ、プール系施設を確認 | visible_review_pool_observation: Rakuten/Jalan surfaces mention many baths, large public bath, family/spa/pool value, but maintenance closure communication and room shower temperature difficulty appear | notes: 大型リゾート。大浴場、客室露天、ガーデンスパ/おぷーろ、プール、メンテナンス告知、子連れ混雑、シャワー温度調整を分ける",公式/Rakuten/Jalanで鬼怒川渓谷ビューの温泉湯舎、大浴場、露天風呂付き客室、ガーデンスパ/おぷーろ、プール系施設を確認,"Rakuten/Jalan surfaces mention many baths, large public bath, family/spa/pool value, but maintenance closure communication and room shower temperature difficulty appear",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.mikazuki.co.jp/kinugawa/ ; https://travel.rakuten.co.jp/HOTEL/9086/review.html ; https://travel.rakuten.co.jp/HOTEL/9086/9086.html ; https://travel.rakuten.co.jp/HOTEL/9086/gallery.html ; https://www.jalan.net/yad321978/kuchikomi/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv
accommodation,kinugawa-fudotaki,きぬ川不動瀧,Kinugawa Fudotaki,kinugawa,栃木県,ryokan,Tier 1,ready,"verification_result: official_and_review_surface_confirmed | next_status: ready_for_deep_review_with_low_volume_negative_check | official_bath_or_product_fact: 公式/Jalanで全10室、専用露天風呂付き客室3室、眺望自慢の料理宿、温泉露天風呂付客室を確認 | visible_review_pool_observation: Jalan/4travel/blog surfaces mention hinoki room open-air, soft alkaline simple spring, small one-person size, food strength and service polarity | notes: 小規模料理宿。客室露天3室、一般客室、大浴場/温泉有無、部屋風呂サイズ、接客ネガティブを深掘りする",公式/Jalanで全10室、専用露天風呂付き客室3室、眺望自慢の料理宿、温泉露天風呂付客室を確認,"Jalan/4travel/blog surfaces mention hinoki room open-air, soft alkaline simple spring, small one-person size, food strength and service polarity",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.fudotaki.com/ ; https://www.jalan.net/yad335885/kuchikomi/ ; https://www.jalan.net/yad335885/ ; https://4travel.jp/dm_hotel-10035607 ; https://hapitas.jp/tabihapi/47295/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv
accommodation,kinugawa-kai,星野リゾート 界 鬼怒川,Hoshino Resorts KAI Kinugawa,kinugawa,栃木県,brand ryokan,Tier 1,ready,"verification_result: official_and_multi_review_surface_confirmed | next_status: ready_for_deep_review_with_cleanliness_and_brand_expectation_check | official_bath_or_product_fact: 公式/Expedia/Jalanで星野リゾート界ブランド、天然温泉大浴場、露天風呂付き客室、庭園、ケーブルカー導線を確認 | visible_review_pool_observation: Jalan/Tripadvisor surfaces mention quiet cable-car arrival, public bath view and empty comfort, but drain mold/dust cleanliness notes and food volume/drink extra fee concerns appear | notes: ブランド宿。大浴場、客室露天、ケーブルカー導線、清掃ネガティブ、食事量/飲料別料金、家族より大人向け期待値を分ける",公式/Expedia/Jalanで星野リゾート界ブランド、天然温泉大浴場、露天風呂付き客室、庭園、ケーブルカー導線を確認,"Jalan/Tripadvisor surfaces mention quiet cable-car arrival, public bath view and empty comfort, but drain mold/dust cleanliness notes and food volume/drink extra fee concerns appear",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://hoshinoresorts.com/ja/hotels/kaikinugawa/ ; https://www.jalan.net/yad398193/kuchikomi/ ; https://www.expedia.co.jp/Nikko-Hotels-Hoshino-Resorts-KAI-Kinugawa.h17902979.Hotel-Information ; https://www.tripadvisor.jp/ShowUserReviews-g298182-d8574624-r421125984-Hoshino_Resorts_KAI_Kinugawa-Nikko_Tochigi_Prefecture_Kanto.html,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv
accommodation,kinugawa-yumenotoki,鬼怒川グランドホテル 夢の季,Kinugawa Grand Hotel Yumenotoki,kinugawa,栃木県,large ryokan hotel,Tier 1,ready,"verification_result: official_and_high_volume_ota_bath_surface_confirmed | next_status: ready_for_deep_review_with_private_bath_variety_split | official_bath_or_product_fact: 公式/Rakutenで九湯の湯めぐり、天然温泉、5つの貸切風呂、庭園に面した大浴場、3つの貸切露天風呂を確認 | visible_review_pool_observation: Rakuten/Oyutabi surfaces mention soft water, open-air atmosphere, private bath variety and seasonal cuisine; official emphasizes guest-only private baths | notes: 九湯/五貸切風呂が中心。大浴場、貸切露天、客室露天の有無、庭園ビュー、湯めぐり導線を分ける",公式/Rakutenで九湯の湯めぐり、天然温泉、5つの貸切風呂、庭園に面した大浴場、3つの貸切露天風呂を確認,"Rakuten/Oyutabi surfaces mention soft water, open-air atmosphere, private bath variety and seasonal cuisine; official emphasizes guest-only private baths",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://kgh.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/31366/31366.html ; https://travel.rakuten.co.jp/HOTEL/31366/THEME/4/ ; https://travel.rakuten.co.jp/HOTEL/31366/TOPIC/?f_tag=20 ; https://oyutabi.biglobe.ne.jp/h5025/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv
accommodation,kinugawa-marukyo,鬼怒川温泉 ゆらら 丸京,Yurara Marukyo,kinugawa,栃木県,small ryokan,Tier 2,hold,"verification_result: not_tier1_verified_in_this_pass | next_status: needs_official_crosscheck | seed_signal: 미식·온천 소형 숙소, 객실탕 후보","Tier 1 공식/OTA 검증 미완료; seed signal만 보존: 미식·온천 소형 숙소, 객실탕 후보",review count not locked; candidate-stage seed basis: Jalan Kinugawa room-open-air page,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,kinugawa-sunshine,ホテルサンシャイン鬼怒川,Hotel Sunshine Kinugawa,kinugawa,栃木県,large hotel ryokan,Tier 2,hold,"verification_result: not_tier1_verified_in_this_pass | next_status: needs_bath_detail_crosscheck | seed_signal: 대형 온천호텔, 접근성/리뷰풀 후보","Tier 1 공식/OTA 검증 미완료; seed signal만 보존: 대형 온천호텔, 접근성/리뷰풀 후보",review count not locked; candidate-stage seed basis: Jalan Kinugawa room-open-air page,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,kinugawa-wakatake-sasane,鬼怒川温泉 旅館 若竹の庄 別邸笹音,Wakatake no Sho Bettei Sasane,kinugawa,栃木県,ryokan,Tier 1,ready,verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: ready_for_deep_review_with_chlorine_cleanliness_check | official_bath_or_product_fact: 公式で若竹の庄の別邸、鬼怒川渓流向きの全室半露天風呂付き客室を確認 | visible_review_pool_observation: Rakuten/Ikkyu/Yahoo surfaces mention room half-open-air water volume and riverside sound; one Rakuten review flags public/open-air chlorine smell and room-bath black mold concern | notes: 客室半露天、若竹の庄本館大浴場、塩素臭、黒カビ、渓流音/眺望を分ける。room bath and public bath sentiment may diverge,公式で若竹の庄の別邸、鬼怒川渓流向きの全室半露天風呂付き客室を確認,Rakuten/Ikkyu/Yahoo surfaces mention room half-open-air water volume and riverside sound; one Rakuten review flags public/open-air chlorine smell and room-bath black mold concern,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://sasane.jp/ ; https://travel.rakuten.co.jp/HOTEL/54977/review.html ; https://www.ikyu.com/00000986/review/ ; https://travel.yahoo.co.jp/00000986/review/ ; https://www.agoda.com/ja-jp/bettei-sasane/hotel/nikko-jp.html,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv
accommodation,kinugawa-wakatake,鬼怒川温泉 旅館 若竹の庄,Wakatake no Sho,kinugawa,栃木県,traditional ryokan,Tier 2,hold,"verification_result: not_tier1_verified_in_this_pass | next_status: needs_bath_detail_crosscheck | seed_signal: 계곡 조망 료칸, 대욕장/객실탕 후보","Tier 1 공식/OTA 검증 미완료; seed signal만 보존: 계곡 조망 료칸, 대욕장/객실탕 후보",review count not locked; candidate-stage seed basis: Kinugawa lodging exposure,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,kinugawa-matsuya,鬼怒川温泉 花の宿 松や,Hana no Yado Matsuya,kinugawa,栃木県,ryokan,Tier 2,hold,"verification_result: not_tier1_verified_in_this_pass | next_status: needs_review_pool_crosscheck | seed_signal: 객실 온천 노천탕 타입 신호, 평점 갈림 가능성","Tier 1 공식/OTA 검증 미완료; seed signal만 보존: 객실 온천 노천탕 타입 신호, 평점 갈림 가능성",review count not locked; candidate-stage seed basis: Ikkyu Kinugawa room-open-air list,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,kinugawa-nanaeyae,鬼怒川温泉 静寂とまごころの宿 七重八重,Nanaeyae,kinugawa,栃木県,ryokan,Tier 2,hold,"verification_result: not_tier1_verified_in_this_pass | next_status: needs_source_crosscheck | seed_signal: 객실 노천탕 후보, 정숙형 료칸","Tier 1 공식/OTA 검증 미완료; seed signal만 보존: 객실 노천탕 후보, 정숙형 료칸",review count not locked; candidate-stage seed basis: Oyutabi/Kinugawa exposure,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ikaho-kogure,ホテル木暮,Hotel Kogure,ikaho,群馬県,large ryokan hotel,Tier 1,ready,"verification_result: official_and_high_volume_ota_bath_surface_confirmed | next_status: ready_for_deep_review_with_large_bath_and_room_bath_split | official_bath_or_product_fact: 公式/Rakutenで北関東最大級1300坪の湯殿、黄金の湯総湧出量の約1/4にあたる毎分1000L保有、かけ流し大浴場、露天風呂付き客室を確認 | visible_review_pool_observation: Rakuten/Oyutabi surfaces mention public bath source-flow, cleanliness and amenities, room open-air satisfaction, but family checkout pressure and room-service/later checkout wishes appear | notes: 伊香保の大浴場競争力が非常に強い。黄金の湯大量保有、大浴場、客室露天、貸切展望、子連れ滞在時間を分ける",公式/Rakutenで北関東最大級1300坪の湯殿、黄金の湯総湧出量の約1/4にあたる毎分1000L保有、かけ流し大浴場、露天風呂付き客室を確認,"Rakuten/Oyutabi surfaces mention public bath source-flow, cleanliness and amenities, room open-air satisfaction, but family checkout pressure and room-service/later checkout wishes appear",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.hotel-kogure.com/ ; https://travel.rakuten.co.jp/HOTEL/6266/review.html ; https://travel.rakuten.co.jp/HOTEL/6266/6266.html ; https://oyutabi.biglobe.ne.jp/h5525/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv
accommodation,ikaho-kokuya,伊香保温泉 心に咲く花 古久家,Kokuya,ikaho,群馬県,traditional ryokan,Tier 1,ready,"verification_result: official_and_high_volume_ota_bath_surface_confirmed | next_status: ready_for_deep_review_pool_count | official_bath_or_product_fact: 公式/Rakutenで伊香保名物「黄金の湯」を湯元から引く源泉かけ流し、露天風呂付き客室、展望大浴場を確認 | visible_review_pool_observation: Rakuten/Jalan/JTB surfaces show large review pool, golden source-flow room/open-air positioning, stone-step street access and view/food/staff signals | notes: 黄金の湯源泉かけ流し候補。客室露天、展望大浴場、石段街徒歩導線、色浴衣/観光信号を分ける",公式/Rakutenで伊香保名物「黄金の湯」を湯元から引く源泉かけ流し、露天風呂付き客室、展望大浴場を確認,"Rakuten/Jalan/JTB surfaces show large review pool, golden source-flow room/open-air positioning, stone-step street access and view/food/staff signals",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://kokuyaryokan.com/ ; https://travel.rakuten.co.jp/HOTEL/6213/6213.html ; https://www.jalan.net/yad310483/ ; https://www.jtb.co.jp/kokunai-hotel/htl/3228011/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv
accommodation,ikaho-chigira,千明仁泉亭,Chigira Jinsentei,ikaho,群馬県,traditional ryokan,Tier 1,ready,"verification_result: official_and_high_volume_ota_bath_surface_confirmed | next_status: ready_for_deep_review_with_golden_water_room_split | official_bath_or_product_fact: 公式/Rakutenで伊香保随一の湯量を誇る黄金の湯、源泉100%かけ流し、別館鶴の居の全室黄金の湯100%風呂付客室を確認 | visible_review_pool_observation: Rakuten/Yahoo surfaces mention outstanding golden water, garden/old ryokan atmosphere, stone-step access, family use and long bathing satisfaction | notes: 黄金の湯源泉100%が強い。別館鶴の居客室風呂、大浴場、石段街アクセス、老舗/庭園/子連れ信号を分ける",公式/Rakutenで伊香保随一の湯量を誇る黄金の湯、源泉100%かけ流し、別館鶴の居の全室黄金の湯100%風呂付客室を確認,"Rakuten/Yahoo surfaces mention outstanding golden water, garden/old ryokan atmosphere, stone-step access, family use and long bathing satisfaction",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.jinsentei.com/ ; https://travel.rakuten.co.jp/HOTEL/147464/review.html ; https://travel.rakuten.co.jp/HOTEL/147464/147464.html ; https://travel.yahoo.co.jp/00908500/review/p2/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv
accommodation,ikaho-oyado-tamaki,お宿玉樹,Oyado Tamaki,ikaho,群馬県,ryokan,Tier 1,ready,"verification_result: official_and_multi_ota_bath_surface_confirmed | next_status: ready_for_deep_review_with_privacy_and_two_waters_check | official_bath_or_product_fact: 公式/Ikkyuで黄金の湯と白銀の湯の両方、露天風呂付き客室、展望風呂付き客室、畳廊下の小規模旅館を確認 | visible_review_pool_observation: Rakuten/Ikkyu/JTB surfaces mention room open-air size satisfaction, parking/ropeway/stone-step shuttle, but one Ikkyu review flags room open-air privacy from nearby parking and shower holder issue | notes: 黄金/白銀の両方を使う伊香保宿。客室露天、貸切/大浴場、送迎、駐車場からの見え方、シャワー設備を分ける",公式/Ikkyuで黄金の湯と白銀の湯の両方、露天風呂付き客室、展望風呂付き客室、畳廊下の小規模旅館を確認,"Rakuten/Ikkyu/JTB surfaces mention room open-air size satisfaction, parking/ropeway/stone-step shuttle, but one Ikkyu review flags room open-air privacy from nearby parking and shower holder issue",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.oyado-tamaki.com/ ; https://travel.rakuten.co.jp/HOTEL/2630/review.html ; https://www.ikyu.com/00000975/ ; https://www.jtb.co.jp/kokunai-hotel/htl/3228030/review/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv
accommodation,ikaho-kanouya,伊香保温泉 かのうや,Kanouya,ikaho,群馬県,ryokan,Tier 1,ready,"verification_result: official_and_high_volume_ota_bath_surface_confirmed | next_status: ready_for_deep_review_with_access_and_water_name_check | official_bath_or_product_fact: 公式/Rakutenで露天風呂付き客室、貸切風呂、白銀の湯、大浴場、無料家族風呂、有料貸切露天風呂、サウナ/低温ジャグジーを確認 | visible_review_pool_observation: Rakuten surface mentions cable-car access, quiet forest setting, white-silver water, source-flow wording in review, large review pool and food/staff strength | notes: 白銀の湯中心。ケーブルカー導線、家族風呂/貸切露天、露天付き客室、2025サウナ/ジャグジーを分ける",公式/Rakutenで露天風呂付き客室、貸切風呂、白銀の湯、大浴場、無料家族風呂、有料貸切露天風呂、サウナ/低温ジャグジーを確認,"Rakuten surface mentions cable-car access, quiet forest setting, white-silver water, source-flow wording in review, large review pool and food/staff strength",0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,https://www.cable-yado.com/ ; https://travel.rakuten.co.jp/HOTEL/7050/review.html ; https://travel.rakuten.co.jp/HOTEL/7050/7050.html ; https://oyutabi.biglobe.ne.jp/h5527/,nationwide_accommodation_master_v0_6_2026-07-03.csv,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv
accommodation,ikaho-moriaki,森秋旅館,Moriaki Ryokan,ikaho,群馬県,traditional ryokan,Tier 2,hold,"verification_result: not_tier1_verified_in_this_pass | next_status: needs_bath_detail_crosscheck | seed_signal: 黄金の湯 대욕장 후보, 대중형 숙소","Tier 1 공식/OTA 검증 미완료; seed signal만 보존: 黄金の湯 대욕장 후보, 대중형 숙소",review count not locked; candidate-stage seed basis: Ikaho lodging exposure,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
accommodation,ikaho-fukuichi,福一,Fukuichi,ikaho,群馬県,large ryokan,Tier 2,hold,"verification_result: not_tier1_verified_in_this_pass | next_status: needs_bath_detail_crosscheck | seed_signal: 이카호 대형 료칸, 대욕장/객실탕 후보","Tier 1 공식/OTA 검증 미완료; seed signal만 보존: 이카호 대형 료칸, 대욕장/객실탕 후보",review count not locked; candidate-stage seed basis: Ikaho lodging exposure,0,0,candidate_verification_stage_only; no direct review-body tagging in this pass,,nationwide_accommodation_master_v0_6_2026-07-03.csv,
