kind,queue_rank,slug,name_ja,name_ko_or_en,area_slug,prefecture,candidate_status,initial_tier,property_or_facility_type,official_url,primary_review_or_ota_url,secondary_url,official_bath_or_product_fact,visible_review_pool_observation,directly_read_reviews,onsen_related_direct_reviews,verification_result,next_status_raw,normalization_notes,source_urls,source_verification_file,source_master_file
accommodation,228,yugawara-okuyugawara-yui,奥湯河原 結唯,Yui Okuyugawara,yugawara,神奈川県,ready,Tier 1,luxury ryokan,https://okuyugawara.jp/,https://www.ikyu.com/00001700/review/,https://travel.rakuten.co.jp/HOTEL/111181/review.html,公式で奥湯河原の秘湯、客室露天風呂、本館客室プライベートサウナ、清流沿いの温泉体験を確認,"Ikkyu/Rakuten surfaces mention room open-air by river, fireflies/stream sound, lukewarm indoor/open-air water, multi-level detached room access and privacy/eye-screen concern",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_access_temperature_privacy_check,離れ/本館で体験差が大きい。客室露天、内湯、サウナ、階段動線、ぬるめ温度、川音/蛍/目隠しを分ける / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://okuyugawara.jp/ ; https://www.ikyu.com/00001700/review/ ; https://travel.rakuten.co.jp/HOTEL/111181/review.html,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,229,yugawara-tsubaki,海石榴 つばき,Tsubaki,yugawara,神奈川県,ready|split_needed,Tier 1,luxury ryokan,https://www.tubaki.net/,https://travel.rakuten.co.jp/HOTEL/67086/67086.html,https://travel.rakuten.co.jp/HOTEL/67086/CUSTOM/GW67086110528121145.html,公式/Rakutenで奥湯河原の高級料亭旅館、弱塩泉の柔らかい湯、大浴場、庭園眺望、専用露天風呂付き客室を確認,Official/Rakuten review surface includes room open-air and room meal privacy satisfaction; OTA surfaces emphasize soft water and old-ryokan hospitality,0,0,official_and_review_surface_confirmed,ready_for_deep_review_with_room_meal_privacy_split,老舗高級料亭旅館。客室専用露天、大浴場弱塩泉、部屋食/プライバシー、老舗感と清掃を分ける / 욕장/객실 타입 단위 분리 확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.tubaki.net/ ; https://travel.rakuten.co.jp/HOTEL/67086/67086.html ; https://travel.rakuten.co.jp/HOTEL/67086/CUSTOM/GW67086110528121145.html ; https://oyutabi.biglobe.ne.jp/t3698/h16725/,tier1_verification_batch_05_complete_v0_1_2026-07-03.csv,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,262,isawa-hotel-fuji,ホテルふじ,Hotel Fuji,isawa,山梨県,ready|split_needed,Tier 1,large hotel ryokan,https://www.hotel-fuji.jp/,https://travel.rakuten.co.jp/HOTEL/27753/review.html,https://travel.rakuten.co.jp/HOTEL/27753/27753.html,公式/Rakutenで県内最大級の大岩風呂「信玄」、大庭園風呂「きんすい」、露天風呂「寿々」「風林」、有料貸切展望風呂を確認,"Rakuten surfaces mention clean open-air bath, huge rock bath, buffet, check-in waiting and older rooms; bath proposition is large public bath more than room bath",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_large_public_bath_split,大型大浴場ホテル。大岩風呂、大庭園風呂、露天、貸切展望風呂、客室古さ、チェックイン混雑を分ける / 욕장/객실 타입 단위 분리 확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.hotel-fuji.jp/ ; https://travel.rakuten.co.jp/HOTEL/27753/review.html ; https://travel.rakuten.co.jp/HOTEL/27753/27753.html ; https://travel.rakuten.co.jp/HOTEL/27753/gallery.html,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,263,kawaguchiko-fuji-lake,FUJI LAKE HOTEL / 富士レークホテル,Fuji Lake Hotel,kawaguchiko,山梨県,ready|split_needed,Tier 1,lake hotel,https://www.fujilake.co.jp/,https://travel.rakuten.co.jp/HOTEL/7298/review.html,https://travel.rakuten.co.jp/HOTEL/7298/7298.html,公式/Rakutenで富士山地下1500m由来の天然温泉、大浴場、露天風呂、サウナ、ジェットバス、露天風呂付客室を確認,"Rakuten surfaces mention relaxed uncrowded baths, accessible bath lift, room/open-air view but one review says public open-air view could be better",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_accessibility_and_view_split,富士/河口湖ビューとアクセシビリティが強い。大浴場、客室露天、入浴介助リフト、眺望不足、湖/富士側部屋を分ける / 욕장/객실 타입 단위 분리 확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.fujilake.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/7298/review.html ; https://travel.rakuten.co.jp/HOTEL/7298/7298.html ; https://travel.rakuten.co.jp/HOTEL/7298/gallery.html,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,264,kawaguchiko-kukuna,THE KUKUNA,The Kukuna,kawaguchiko,山梨県,ready|split_needed,Tier 1,resort hotel,https://kukuna.jp/,https://www.ikyu.com/00001258/review/,https://www.ikyu.com/00001258/,公式/Ikkyuで河口湖畔の全室レイクビューリゾート、温泉SPA、富士山ビュー露天風呂付き客室候補を確認,"Ikkyu/Gpoint surfaces mention Fuji-view room open-air, terrace/jacuzzi, panoramic public bath, strong view and food satisfaction; water character signal is weaker than view signal",0,0,official_and_multi_ota_bath_surface_confirmed,ready_for_deep_review_with_view_vs_water_texture_split,富士山/河口湖ビューリゾート。客室露天・ジャグジー、展望大浴場、富士ビュー、ハーフビュッフェを分け、水質感は別途確認 / 욕장/객실 타입 단위 분리 확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://kukuna.jp/ ; https://www.ikyu.com/00001258/review/ ; https://www.ikyu.com/00001258/ ; https://travel.gpoint.co.jp/daredoko/h19215/,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,265,kawaguchiko-ooya,富士河口湖温泉 花水庭 おおや,Kasuitei Ooya,kawaguchiko,山梨県,ready|split_needed,Tier 1,ryokan hotel,https://www.kasuitei-ooya.co.jp/,https://travel.rakuten.co.jp/HOTEL/8125/review.html,https://travel.rakuten.co.jp/HOTEL/8125/8125.html,公式/Rakutenで最上階展望風呂、河口湖眺望、露天風呂付客室、低張性弱アルカリ性泉/石膏泉/カルシウム・ナトリウム塩化物泉を確認,"Rakuten surfaces mention room attached open-air, public/top-floor view bath satisfaction, but also weak shower pressure in room open-air area",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_room_shower_pressure_check,最上階展望風呂と客室露天を分ける。部屋付き露天のシャワー水圧、観光地感、食事/若手接客信号も確認 / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://www.kasuitei-ooya.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/8125/review.html ; https://travel.rakuten.co.jp/HOTEL/8125/8125.html ; https://www.tour.ne.jp/j_hotel/2906/,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,273,yugawara-sansuirou,山翠楼SANSUIROU,Sansuirou,yugawara,神奈川県,ready|split_needed,Tier 1,luxury ryokan,https://sansuirou.co.jp/,https://travel.rakuten.co.jp/HOTEL/28467/review.html,https://travel.rakuten.co.jp/HOTEL/28467/28467.html,公式/Rakutenで奥湯河原温泉の高級料亭旅館、屋上/天空の展望露天風呂、室内露天風呂付き客室、複数棟構成を確認,"Rakuten/JTB surfaces mention room open-air and view, rooftop open-air seasonal/weather dependency, but building is spread across 4 wings with stairs and about 20 steps to view bath",0,0,official_and_high_volume_ota_bath_surface_confirmed,ready_for_deep_review_with_stairs_and_view_bath_split,展望露天と客室露天が強いが段差/階段が重要。屋上露天、室内露天、4棟移動、食事/眺望/リニューアル差を分ける / 욕장/객실 타입 단위 분리 확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,https://sansuirou.co.jp/ ; https://travel.rakuten.co.jp/HOTEL/28467/review.html ; https://travel.rakuten.co.jp/HOTEL/28467/28467.html ; https://www.jtb.co.jp/kokunai-hotel/htl/4326001/review/,tier1_verification_batch_06_complete_v0_1_2026-07-03.csv,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,isawa-hanaisawa,石和温泉 ホテル花いさわ,Hotel Hana Isawa,isawa,山梨県,hold,Tier 2,hotel ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Jalan Isawa room-open-air page,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,isawa-kimiyoshi,石和温泉 ホテル君佳,Hotel Kimiyoshi,isawa,山梨県,hold,Tier 2,hotel ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Rakuten Isawa room-open-air page,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,kawaguchiko-hotel-koryu,河口湖温泉 ホテル湖龍,Hotel Koryu,kawaguchiko,山梨県,hold,Tier 2,hotel ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Rakuten keyword result,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,kawaguchiko-ufuji-no-yado-oike,富士河口湖温泉 若草の宿 丸栄 / 湖楽おんやど富士吟景候補,Kawaguchiko ryokan seed,kawaguchiko,山梨県,hold,Tier 2,ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Kawaguchiko lodging exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,hakone-airu,箱根藍瑠,Hakone Airu,hakone,神奈川県,hold,Tier 2,ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Hakone room-open-air exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,hakone-hotel-okada,箱根湯本温泉 ホテルおかだ,Hotel Okada,hakone,神奈川県,hold,Tier 2,large hotel ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Jalan Hakone lodging exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,hakone-mikawaya,箱根小涌園 三河屋旅館,Mikawaya Ryokan,hakone,神奈川県,hold,Tier 2,traditional ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Hakone accommodation exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,hakone-nanpuso,箱根湯本温泉 ホテル南風荘,Hotel Nanpuso,hakone,神奈川県,hold,Tier 2,large hotel ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Jalan Hakone lodging exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,hakone-oukyuan,源泉かけ流しの宿 櫻休庵,Oukyuan,hakone,神奈川県,hold,Tier 2,small ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Jalan Hakone room-open-air page,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,hakone-oukyuan-rin,源泉かけ流しの宿 櫻休庵 別亭 凛,Oukyuan Bettei Rin,hakone,神奈川県,hold,Tier 2,small ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Jalan Hakone room-open-air page,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,hakone-pax-yoshino,箱根パークス吉野,Hakone Pax Yoshino,hakone,神奈川県,hold,Tier 2,hotel ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Hakone accommodation exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,hakone-setsugetsuka,季の湯 雪月花,Tokinoyu Setsugetsuka,hakone,神奈川県,hold,Tier 2,ryokan hotel,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Hakone accommodation exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,hakone-tenseien,箱根湯本温泉 天成園,Tenseien,hakone,神奈川県,hold,Tier 2,large hotel ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,MyBest/Jalan Hakone room-open-air exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,yugawara-fuga,ゆがわら風雅,Yugawara Fuga,yugawara,神奈川県,hold,Tier 2,ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Rakuten Yugawara room-open-air page,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,yugawara-greenpal,湯河原温泉 グリーンパル湯河原,Green Pal Yugawara,yugawara,神奈川県,hold,Tier 3,hotel ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Yugawara lodging exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,yugawara-manyoso,湯河原温泉 万葉の里 白雲荘 / 万葉荘候補,Yugawara Manyo area seed,yugawara,神奈川県,hold,Tier 2,ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Yugawara lodging exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,yugawara-yugawara-retreat-goenno-mori,湯河原リトリート ご縁の杜,Goen no Mori,yugawara,神奈川県,hold,Tier 3,small hotel ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Yugawara lodging exposure,,nationwide_accommodation_master_v0_6_2026-07-03.csv
accommodation,,yugawara-zuisyo,御宿瑞鷹,Zuisyo,yugawara,神奈川県,hold,Tier 2,ryokan,,,,not_verified_in_this_pass,not_locked_in_candidate_stage,0,0,,,Tier 2/3 후보는 이번 Tier 1 우선 검증 패스에서 hold. 다음 라운드에서 공식 URL/리뷰풀 재확인 필요. / 직접 리뷰 카운트와 플랫폼상 리뷰풀은 분리 유지.,Rakuten Yugawara room-open-air page,,nationwide_accommodation_master_v0_6_2026-07-03.csv
