sample_id,platform,provider,review_date,rating,source_url,language,author_hash,lodging_context,onsen_related,bath_area_tags,signal_tags,caution_tags,original_keywords,paraphrase_ko,source_access,included_in_lodging_direct_count,signal_direction,direction_backfill_rule,direction_backfill_confidence,direction_backfill_candidate_type
tosyoan-jalan-64,Jalan,Jalan,2021/12/13,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/2.HTML,ja,5a2cfa6edb,lodging_direct,False,,temperature_control;booking_confusion,temperature_control;booking_confusion,部屋;予約,숙박 경험 중심 후기다; 온도/계절 체감 신호가 있다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-65,Jalan,Jalan,2021/12/6,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/2.HTML,ja,03680be4a0,lodging_direct,True,room_bath,room_bath_hot_spring,,温泉;部屋,객실탕을 언급한 후기다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-66,Jalan,Jalan,2021/11/9,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/2.HTML,ja,3f927842b8,lodging_direct,True,facility_wide,water_texture;booking_confusion,booking_confusion,温泉;源泉掛け流し;源泉;部屋;予約,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-67,Jalan,Jalan,2021/11/9,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/2.HTML,ja,c645b2971b,lodging_direct,False,,water_texture;booking_confusion,booking_confusion,由布岳;部屋;予約,숙박 경험 중심 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-68,Jalan,Jalan,2021/11/9,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/2.HTML,ja,d580cba0d9,lodging_direct,True,facility_wide,water_texture;booking_confusion,booking_confusion,温泉;源泉掛け流し;源泉;由布岳;眺望;部屋;予約;タクシー,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-69,Jalan,Jalan,2021/11/7,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/2.HTML,ja,708ed1af3f,lodging_direct,True,facility_wide,water_texture,,温泉;由布岳;部屋,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-70,Jalan,Jalan,2021/11/6,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/2.HTML,ja,2e52430f27,lodging_direct,True,room_open_air_bath,room_bath_hot_spring,,露天風呂;露天;部屋,객실 노천탕/전망탕을 언급한 후기다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-71,Jalan,Jalan,2021/10/26,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,f121f1c56a,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring,,露天風呂;露天;内風呂;温泉;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-72,Jalan,Jalan,2021/10/24,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,5dec1cb0c7,lodging_direct,True,facility_wide,neutral,,部屋,숙소 온천을 넓게 언급한 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-73,Jalan,Jalan,2021/10/13,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,5d83d662ae,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;booking_confusion,booking_confusion,露天風呂;露天;部屋;予約,객실 노천탕/전망탕을 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-74,Jalan,Jalan,2021/8/2,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,b4f893ed5c,lodging_direct,True,facility_wide,water_texture,,温泉;由布岳;眺望;部屋,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-75,Jalan,Jalan,2020/3/10,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,432ce323cc,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;water_texture;booking_confusion;operation_caution,booking_confusion;operation_caution,露天;内風呂;温泉;由布岳;部屋;匂い;予約,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다; 벌레·청결·동선 등 운영 주의가 보인다.,direct_readable_existing_jalan,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
tosyoan-jalan-76,Jalan,Jalan,2020/3/4,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,6d93f3cea9,lodging_direct,True,facility_wide,water_texture,,由布岳;部屋,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-77,Jalan,Jalan,2020/2/28,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,b3d0db181c,lodging_direct,True,facility_wide,neutral,,部屋,숙소 온천을 넓게 언급한 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-78,Jalan,Jalan,2020/1/11,3 3,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,8eb0d2e06f,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-79,Jalan,Jalan,2020/1/8,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,6e61cff486,lodging_direct,True,facility_wide,neutral,,,숙소 온천을 넓게 언급한 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-80,Jalan,Jalan,2019/12/15,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,4791d30c50,lodging_direct,True,facility_wide,water_texture,,源泉かけ流し;源泉;由布岳;部屋,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,body_positive,high,issue_caution_calibration_needed
tosyoan-jalan-81,Jalan,Jalan,2019/12/2,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,fc3799eb90,lodging_direct,True,room_open_air_bath,room_bath_hot_spring,,露天風呂;露天;部屋,객실 노천탕/전망탕을 언급한 후기다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-82,Jalan,Jalan,2019/9/24,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,9afdcbd36a,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;temperature_control,temperature_control,露天風呂;露天;由布岳;部屋;温度,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 온도/계절 체감 신호가 있다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-83,Jalan,Jalan,2019/8/4,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,b4f893ed5c,lodging_direct,True,facility_wide,water_texture,,温泉;由布岳;部屋,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-84,Jalan,Jalan,2019/5/25,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,cda0bd72f1,lodging_direct,False,,,,部屋,숙박 경험 중심 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-85,Jalan,Jalan,2019/5/8,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,88b281702b,lodging_direct,True,facility_wide,water_texture;booking_confusion,booking_confusion,温泉;由布岳;部屋;送迎,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-86,Jalan,Jalan,2019/4/30,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,fc3b28581e,lodging_direct,True,facility_wide,temperature_control,temperature_control,温泉;熱い;温度,숙소 온천을 넓게 언급한 후기다; 온도/계절 체감 신호가 있다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-87,Jalan,Jalan,2018/9/30,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,243be9c26f,lodging_direct,True,facility_wide,neutral,,,숙소 온천을 넓게 언급한 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-88,Jalan,Jalan,2018/9/30,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,2e536f7af3,lodging_direct,True,room_bath,room_bath_hot_spring;water_texture,,温泉;由布岳;部屋;部屋風呂,객실탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-89,Jalan,Jalan,2018/8/14,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,cb383dfc09,lodging_direct,True,facility_wide,neutral,,温泉;部屋,숙소 온천을 넓게 언급한 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-90,Jalan,Jalan,2018/4/17,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,3f0704cfbf,lodging_direct,True,facility_wide,neutral,,部屋,숙소 온천을 넓게 언급한 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-91,Jalan,Jalan,2018/2/28,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,681a6e4a1f,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,露天風呂;露天;由布岳;部屋;予約,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-92,Jalan,Jalan,2018/1/3,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,11daaf95f8,lodging_direct,True,facility_wide,neutral,,部屋,숙소 온천을 넓게 언급한 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-93,Jalan,Jalan,2017/11/1,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,8e10ee3973,lodging_direct,True,facility_wide,water_texture,,view,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-94,Jalan,Jalan,2017/9/20,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,1006fb498e,lodging_direct,True,facility_wide,temperature_control,temperature_control,部屋;温度,숙소 온천을 넓게 언급한 후기다; 온도/계절 체감 신호가 있다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-95,Jalan,Jalan,2017/6/10,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,31fb033bf9,lodging_direct,True,facility_wide,booking_confusion,booking_confusion,温泉;予約,숙소 온천을 넓게 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-96,Jalan,Jalan,2017/4/30,3 3,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,7535c086d5,lodging_direct,True,room_open_air_bath;public_bath,room_bath_hot_spring,,露天風呂;露天;温泉;大浴場;部屋,객실 노천탕/전망탕을 언급한 후기다.,direct_readable_existing_jalan,true,positive,positive_signal_no_caution,medium,issue_caution_calibration_needed
tosyoan-jalan-97,Jalan,Jalan,2017/3/31,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,4fbd22958c,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,露天風呂;露天;由布岳;部屋;客室,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-98,Jalan,Jalan,2017/2/1,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,c74121326f,lodging_direct,True,public_bath,neutral,,温泉;大浴場;部屋,숙박 경험 중심 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-99,Jalan,Jalan,2017/1/9,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,11016efce1,lodging_direct,True,facility_wide,booking_confusion,booking_confusion,温泉;部屋;予約,숙소 온천을 넓게 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-100,Jalan,Jalan,2016/11/28,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/3.HTML,ja,fe30fe2c6e,lodging_direct,True,facility_wide,water_texture,,由布岳;部屋,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-101,Jalan,Jalan,2016/11/15,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,f219f5a745,lodging_direct,False,,,,,숙박 경험 중심 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-102,Jalan,Jalan,2016/11/8,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,f1ae1c88c2,lodging_direct,True,facility_wide,water_texture,,由布岳;部屋,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-103,Jalan,Jalan,2016/10/17,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,3f0704cfbf,lodging_direct,True,facility_wide,booking_confusion,booking_confusion,部屋,숙소 온천을 넓게 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-104,Jalan,Jalan,2016/9/14,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,f660805a5f,lodging_direct,False,,water_texture,,由布岳;部屋,숙박 경험 중심 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-105,Jalan,Jalan,2016/9/5,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,bd5b4adb5c,lodging_direct,True,facility_wide,water_texture;booking_confusion,booking_confusion,由布岳;部屋;タクシー,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-106,Jalan,Jalan,2016/7/10,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,8ad63d6a9a,lodging_direct,True,facility_wide,water_texture;booking_confusion;operation_caution,booking_confusion;operation_caution,温泉;部屋;虫;送迎;タクシー,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다; 벌레·청결·동선 등 운영 주의가 보인다.,direct_readable_existing_jalan,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
tosyoan-jalan-107,Jalan,Jalan,2016/4/25,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,c545d1aeee,lodging_direct,True,room_bath,room_bath_hot_spring;water_texture,,温泉;眺望;部屋;客室,객실탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-108,Jalan,Jalan,2016/4/7,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,0ec0580c7d,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;water_texture,,露天;内風呂;温泉;由布岳;眺望;部屋;客室,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-109,Jalan,Jalan,2016/1/25,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,c7c2b74977,lodging_direct,True,facility_wide,water_texture,,由布岳,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-110,Jalan,Jalan,2016/1/13,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,061179b554,lodging_direct,True,facility_wide,neutral,,部屋,숙소 온천을 넓게 언급한 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-111,Jalan,Jalan,2016/1/7,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,4aa6c6c515,lodging_direct,False,,water_texture,,由布岳,숙박 경험 중심 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-112,Jalan,Jalan,2015/12/12,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,9cfa66b4b1,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;booking_confusion,booking_confusion,露天風呂;露天;内風呂;温泉;部屋;予約,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-113,Jalan,Jalan,2015/11/10,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,5262432ce1,lodging_direct,True,facility_wide,neutral,,部屋,숙소 온천을 넓게 언급한 후기다.,direct_readable_existing_jalan,true,neutral,neutral_or_lodging_context,medium,issue_caution_calibration_needed
tosyoan-jalan-114,Jalan,Jalan,2015/10/21,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,c7c53d0da8,lodging_direct,True,room_bath,room_bath_hot_spring;water_texture;operation_caution,operation_caution,温泉;眺望;部屋;客室,객실탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 벌레·청결·동선 등 운영 주의가 보인다.,direct_readable_existing_jalan,true,mixed,body_negative_with_context,high,issue_caution_calibration_needed
tosyoan-jalan-115,Jalan,Jalan,2015/9/6,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,2929defd37,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,露天風呂;露天,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-jalan-116,Jalan,Jalan,2015/8/25,4 4,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,22c1f1a5be,lodging_direct,True,facility_wide,water_texture;booking_confusion,booking_confusion,温泉;由布岳;部屋,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-117,Jalan,Jalan,2015/8/21,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,8df534c9af,lodging_direct,True,facility_wide,water_texture;temperature_control,temperature_control,温泉;由布岳;部屋;温度,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 온도/계절 체감 신호가 있다.,direct_readable_existing_jalan,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-jalan-118,Jalan,Jalan,2008/2/8,5 5,https://www.jalan.net/yad331264/kuchikomi/archive/4.HTML,ja,0d7424df72,lodging_direct,False,,water_texture,,眺望,숙박 경험 중심 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable_existing_jalan,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477625402,Rakuten Travel,Rakuten Travel,2026-05-15,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,dde36d77c1,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,由布岳;眺望;客室;予約,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477862052,Rakuten Travel,Rakuten Travel,2026-06-14,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,e62eea8dc1,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,温泉;由布岳;眺望;客室;予約,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477545334,Rakuten Travel,Rakuten Travel,2026-05-05,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,7f53c0fc6c,lodging_direct,True,room_bath,room_bath_hot_spring;booking_confusion,booking_confusion,温泉,객실탕을 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477985383,Rakuten Travel,Rakuten Travel,2026-06-29,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,d26562cdcb,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring,,露天;内湯;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477926384,Rakuten Travel,Rakuten Travel,2026-06-22,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,443085bf73,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring,,露天風呂;露天;内風呂;内湯;部屋,객실 노천탕과 객실 내탕을 함께 언급한 후기다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476972074,Rakuten Travel,Rakuten Travel,2026-02-25,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,4867451791,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture;booking_confusion,booking_confusion,露天風呂;露天;由布岳;眺望;部屋;客室;予約,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476722726,Rakuten Travel,Rakuten Travel,2026-01-24,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,90a9fa1a56,lodging_direct,True,facility_wide,booking_confusion,booking_confusion,予約,숙소 온천을 넓게 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476681625,Rakuten Travel,Rakuten Travel,2026-01-18,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,f92d8853a5,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring,,露天;内風呂;内湯;温泉;部屋;部屋風呂,객실 노천탕과 객실 내탕을 함께 언급한 후기다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477264793,Rakuten Travel,Rakuten Travel,2026-03-30,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,5fbb2b3686,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;booking_confusion,booking_confusion,露天;内風呂;温泉;予約,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477147030,Rakuten Travel,Rakuten Travel,2026-03-18,4,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,1fb75e1b38,lodging_direct,True,facility_wide,water_texture,,温泉;由布岳;眺望;部屋;客室,숙소 온천을 넓게 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123477112447,Rakuten Travel,Rakuten Travel,2026-03-14,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,3ba4d9a998,lodging_direct,True,room_open_air_bath;room_bath,room_bath_hot_spring;booking_confusion,booking_confusion,露天;内風呂;予約,객실 노천탕과 객실 내탕을 함께 언급한 후기다; 송영·예약·안내 신호가 함께 보인다.,direct_readable,true,mixed,caution_or_issue_tag,high,issue_caution_calibration_needed
tosyoan-rakuten_travel-33123476991760,Rakuten Travel,Rakuten Travel,2026-02-27,5,https://travel.rakuten.co.jp/HOTEL/75289/review.html,ja,c78ea8dd37,lodging_direct,True,room_open_air_bath,room_bath_hot_spring;water_texture,,温泉;由布岳;眺望;部屋;客室,객실 노천탕/전망탕을 언급한 후기다; 유후다케 조망·수질 체감 표현이 붙는다.,direct_readable,true,positive,rating_positive_signal,medium,issue_caution_calibration_needed
